id,Smile,Scowl,class
trial_truth_001.mp4,False,False,truthful
trial_truth_002.mp4,False,True,truthful
trial_truth_003.mp4,False,False,truthful
trial_truth_004.mp4,False,False,truthful
trial_truth_005.mp4,False,True,truthful
trial_truth_006.mp4,False,True,truthful
trial_truth_007.mp4,False,False,truthful
trial_truth_008.mp4,False,False,truthful
trial_truth_009.mp4,True,False,truthful
trial_truth_010.mp4,False,False,truthful
trial_truth_011.mp4,True,False,truthful
trial_truth_012.mp4,False,False,truthful
trial_truth_013.mp4,True,False,truthful
trial_truth_014.mp4,False,False,truthful
trial_truth_015.mp4,True,False,truthful
trial_truth_016.mp4,False,True,truthful
trial_truth_017.mp4,False,True,truthful
trial_truth_018.mp4,False,False,truthful
trial_truth_019.mp4,False,False,truthful
trial_truth_020.mp4,False,False,truthful
trial_truth_021.mp4,False,True,truthful
trial_truth_022.mp4,False,False,truthful
trial_truth_023.mp4,False,False,truthful
trial_truth_024.mp4,False,False,truthful
trial_truth_025.mp4,False,False,truthful
trial_truth_026.mp4,False,True,truthful
trial_truth_027.mp4,True,False,truthful
trial_truth_028.mp4,False,False,truthful
trial_truth_029.mp4,False,False,truthful
trial_truth_030.mp4,False,False,truthful
trial_truth_031.mp4,False,False,truthful
trial_truth_032.mp4,False,False,truthful
trial_truth_033.mp4,False,False,truthful
trial_truth_034.mp4,False,False,truthful
trial_truth_035.mp4,False,True,truthful
trial_truth_036.mp4,False,True,truthful
trial_truth_037.mp4,False,True,truthful
trial_truth_038.mp4,False,False,truthful
trial_truth_039.mp4,False,False,truthful
trial_truth_040.mp4,False,True,truthful
trial_truth_041.mp4,False,False,truthful
trial_truth_042.mp4,False,False,truthful
trial_truth_043.mp4,False,False,truthful
trial_truth_044.mp4,False,False,truthful
trial_truth_045.mp4,False,False,truthful
trial_truth_046.mp4,False,True,truthful
trial_truth_047.mp4,False,True,truthful
trial_truth_048.mp4,False,False,truthful
trial_truth_049.mp4,False,False,truthful
trial_truth_050.mp4,False,False,truthful
trial_truth_051.mp4,True,False,truthful
trial_truth_052.mp4,False,False,truthful
trial_truth_053.mp4,True,False,truthful
trial_truth_054.mp4,False,False,truthful
trial_truth_055.mp4,True,False,truthful
trial_truth_056.mp4,False,False,truthful
trial_truth_057.mp4,False,False,truthful
trial_truth_058.mp4,False,False,truthful
trial_truth_059.mp4,False,True,truthful
trial_truth_060.mp4,True,False,truthful
