,0
0,1283.328
1,2094.334
2,2525.343
3,2977.348
4,3824.3459999999995
5,4511.351
6,5489.355
7,5695.361000000001
8,5813.364
9,6259.379000000001
10,7445.387
11,7041.379000000002
12,7188.377
13,7067.3730000000005
14,6692.375
15,6348.377
16,5659.382000000001
17,5810.385000000001
18,5839.398000000001
19,5210.397000000001
20,4875.378
21,5369.371999999999
22,5460.358
23,6268.332
24,7288.317
25,7642.302
26,7478.299999999999
27,7773.281000000001
28,8413.264000000001
29,8258.261999999999
30,8230.252
31,8267.244999999999
32,8177.23
33,8209.225999999999
34,7601.225000000001
35,7523.214
36,8403.201000000001
37,12190.181999999999
38,11695.179
39,12189.165
40,12626.133000000002
41,12312.125
42,11906.125
43,11414.116999999998
44,11364.112000000001
45,11239.111
46,10511.106
47,10630.1
48,10716.096000000001
49,10199.096
50,9230.094
51,9363.091999999999
52,9511.093
53,9035.096
54,8706.097
55,9033.093
56,9389.09
57,9782.085000000001
58,10065.081000000002
59,10083.079000000002
60,10813.073
61,10779.069000000001
62,10943.069000000003
63,10859.067000000001
64,10586.068000000001
65,10562.064000000002
66,10637.068000000001
67,10125.059000000001
68,9948.055
69,9992.055
70,9757.055
71,9484.057
72,9364.047999999999
73,9322.045
74,9693.04
75,10673.038
76,10969.029000000002
77,10922.032000000001
78,10748.025000000001
79,10756.022
80,9805.017
81,9823.013
82,9677.012
83,9724.011
84,9748.014
85,9127.019
86,8963.017
87,9535.017
88,9977.014
89,9733.02
90,10552.019
91,10578.018
92,10908.019
93,10739.018
94,10916.019
95,10721.019
96,10679.02
97,10315.019
98,10120.018
99,10076.022
100,9792.025000000001
101,10112.022
102,9943.021
103,10497.023000000001
104,10842.022
105,11653.021
106,11321.021
107,11323.019
108,11091.019
109,11052.014
110,11000.016
111,10690.02
112,10053.021999999999
113,9403.026
114,8902.026
115,8166.022999999999
116,8959.023
117,9529.017
118,10166.012999999999
119,10075.018
120,10746.015
121,10702.018
122,10905.017
123,11123.014
124,11126.014000000001
125,11152.014000000001
126,10775.014
127,10494.018
128,11162.012999999999
129,11136.016
